mean_energy,std_energy,min_energy,max_energy,max_rms,std_rms,median_rms,min_rms,mfcc_mean_00,mfcc_mean_01,mfcc_mean_02,mfcc_mean_03,mfcc_mean_04,mfcc_mean_05,mfcc_mean_06,mfcc_mean_07,mfcc_mean_08,mfcc_mean_09,mfcc_mean_10,mfcc_mean_11,mfcc_std_00,mfcc_std_01,mfcc_std_02,mfcc_std_03,mfcc_std_04,mfcc_std_05,mfcc_std_06,mfcc_std_07,mfcc_std_08,mfcc_std_09,mfcc_std_10,mfcc_std_11,mfcc_max_00,mfcc_max_01,mfcc_max_02,mfcc_max_03,mfcc_max_04,mfcc_max_05,mfcc_max_06,mfcc_max_07,mfcc_max_08,mfcc_max_09,mfcc_max_10,mfcc_max_11,mfcc_min_00,mfcc_min_01,mfcc_min_02,mfcc_min_03,mfcc_min_04,mfcc_min_05,mfcc_min_06,mfcc_min_07,mfcc_min_08,mfcc_min_09,mfcc_min_10,mfcc_min_11,genre,preds,track_name
5.4246346699534405,8.061899890709816,0.0002528060015589141,73.03089118309754,0.3776750862598419,0.06604448705911636,0.0613592267036438,0.0007026817766018213,-341.6478271484375,185.4966735839844,26.40701484680176,-5.207787990570068,7.664505481719973,0.34908539056777954,-7.111432552337647,-9.495625495910645,-7.387310028076173,-5.599906921386719,-6.922288417816162,-4.010227680206299,91.39156341552734,54.35657119750977,39.112552642822266,20.794841766357425,11.059273719787598,9.15456485748291,7.956925392150879,7.7029051780700675,8.713268280029299,9.156431198120117,10.140624046325684,8.689324378967285,-131.66342163085938,265.68780517578125,92.65771484375,43.06560516357422,36.368988037109375,32.57931137084961,23.073959350585927,20.0426025390625,19.332046508789066,22.331287384033203,29.430360794067386,32.05005645751953,-532.97265625,27.23898696899414,-60.65957260131836,-41.8495979309082,-31.29914855957031,-23.799598693847656,-31.28130340576172,-34.23397445678711,-31.444522857666016,-25.09945678710937,-33.19474029541016,-24.96973991394043,classical,serialism,"Waltzes, Op. 64: No. 1 in D-Flat Major ""Minute"""
28.703485835022963,48.02023766383661,0.19445445807650685,296.69903554720804,0.7612426280975342,0.1384996622800827,0.15275868773460388,0.019488299265503883,-163.21035766601562,147.98414611816406,-7.57729434967041,38.14221572875977,3.8443939685821533,25.92595672607422,-7.662342071533202,-1.884588003158569,4.8515944480896,1.133084416389465,-4.777361869812012,2.892780303955078,59.97023010253906,38.362060546875,29.166492462158203,31.27668190002441,22.705604553222656,19.89384651184082,15.339537620544435,14.353217124938965,14.169692993164062,13.287095069885256,12.364361763000488,9.83883571624756,27.169878005981445,215.3272399902344,73.67926025390625,135.58642578125,59.910728454589844,86.14297485351562,33.935550689697266,45.00385284423828,40.519779205322266,46.7690658569336,43.60365676879883,37.00990295410156,-331.9100036621094,12.739387512207033,-86.76467895507812,-31.182544708251953,-79.23629760742188,-48.60670471191406,-69.72582244873047,-49.22063064575195,-57.846923828125,-46.07881546020508,-41.92353057861328,-27.273651123046875,pop,hip hop,Saved
28.03878066309593,25.57428166726307,0.10732887382619084,94.85746793285944,0.43042826652526855,0.11823396384716035,0.18305277824401853,0.01447849068790674,-182.75439453125,150.49905395507812,-6.32161808013916,44.79811477661133,-8.929441452026367,28.208688735961914,-26.630451202392567,7.789159774780272,-0.9677209258079528,-15.051000595092773,0.6490845084190369,5.75177526473999,66.65851593017578,38.65731430053711,29.8091983795166,19.908447265625,25.72278594970703,16.86375617980957,16.721546173095707,21.226917266845703,17.252510070800778,15.005839347839355,13.640897750854492,11.838570594787598,33.31843948364258,222.6805877685547,85.46867370605469,131.25584411621094,47.39282989501953,75.24858856201172,31.668621063232425,69.30778503417969,64.40199279785156,38.39952850341797,37.19710159301758,44.95104217529297,-397.4919738769531,14.74993896484375,-90.14064025878906,-10.106163024902344,-84.53068542480469,-30.54595184326172,-81.52377319335938,-50.27330017089844,-49.58167266845703,-50.3418083190918,-35.72145080566406,-37.72986602783203,hip hop,rap,Around Me
4.811917155575153,6.421962583735559,0.10636583415993428,74.90268909457562,0.38248440623283386,0.0467563234269619,0.07319824397563934,0.014413388445973396,-197.7747344970703,149.29217529296875,-41.9057731628418,43.37488555908203,-7.206429481506348,6.322178840637207,-7.907013416290282,-2.0065596103668213,-4.871432304382324,2.9839353561401367,3.1149780750274663,-3.508347749710083,43.09614944458008,20.68305778503418,16.762697219848633,11.05893611907959,10.745874404907227,11.643759727478027,8.921204566955566,8.204442024230957,7.33299446105957,8.881307601928711,8.384026527404785,7.292957782745361,-78.22710418701172,213.15457153320312,26.070451736450195,82.12676239013672,28.24422836303711,37.1767578125,19.967994689941406,27.10477066040039,20.53622436523437,41.611549377441406,33.025501251220696,20.82144927978516,-351.078369140625,85.96046447753906,-108.4228515625,-2.209376335144043,-46.94115447998047,-33.89621353149414,-43.88230514526367,-30.52460289001465,-33.58439254760742,-23.567100524902344,-23.99724578857422,-27.86894989013672,classical,baroque,Concerto for 3 violins in F major / Fa majeur / F-dur: I. Allegro
54.394956863232146,66.16222482819394,0.0034936005249619484,364.4148971203248,0.8436515331268309,0.17266175150871274,0.2557381391525269,0.0026121712289750576,-156.8538055419922,121.19351959228516,-16.39400863647461,39.15255737304688,-10.489265441894533,30.09137916564941,2.7667880058288574,12.960689544677734,10.014704704284668,1.5677504539489746,6.90311336517334,-0.3731273710727692,80.89820098876953,42.44344711303711,30.954744338989247,26.22886848449707,21.40701675415039,17.22611427307129,16.416500091552734,14.421250343322756,11.321866035461426,12.342761039733887,12.27224349975586,11.353353500366213,49.03804397583008,200.60720825195312,67.39320373535156,145.24972534179688,60.04861831665039,93.76335144042969,60.849693298339844,59.961280822753906,50.6605339050293,48.87858581542969,44.85740661621094,32.864395141601555,-416.0090637207031,-45.35980224609375,-103.08439636230469,-56.09636688232422,-79.43211364746094,-23.59922790527344,-56.13417434692383,-47.46692657470703,-28.38705825805664,-40.63864135742188,-30.730731964111328,-47.26513671875,pop,rap,Go Girl
39.68856419855211,48.01783964630296,1.8343588092830032,326.01791629521176,0.7979685664176941,0.1201559454202652,0.22385969758033752,0.059855926781892776,-86.79536437988281,132.55442810058594,-26.110340118408203,53.64505004882813,-19.160614013671875,35.57380294799805,-5.282417297363281,16.21665382385254,8.417083740234375,6.7511725425720215,1.7840228080749512,6.290207386016848,45.49433517456055,28.18731117248535,23.077260971069336,22.058345794677734,17.405197143554688,15.21668815612793,17.092033386230472,13.691058158874512,12.007457733154295,11.223779678344727,9.487703323364258,9.097508430480957,35.82286834716797,209.0732421875,63.2184066772461,111.03123474121094,34.32777786254883,79.39788055419922,52.53986358642578,63.47861862182617,48.60914611816406,40.63312530517578,34.53650665283203,37.62884521484375,-240.0469512939453,38.196754455566406,-92.56289672851562,-19.282634735107425,-67.90827941894531,-21.54981231689453,-50.62806701660156,-24.66037178039551,-31.72853660583496,-45.70073699951172,-32.165817260742195,-22.92045974731445,rap,hip hop,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly)
58.81912447886625,49.05763144389439,0.2169001349247992,220.0671696069185,0.6556055545806885,0.1590946912765503,0.3337155282497406,0.024956787005066868,-83.73379516601562,116.62049102783205,-23.644927978515625,67.13490295410156,-23.25715255737305,34.54011917114258,-15.143403053283693,14.333725929260256,-12.841076850891113,3.0430960655212402,0.4913879036903381,-2.783698320388794,65.81270599365234,30.797008514404297,18.74144172668457,20.365779876708984,17.470142364501953,14.237242698669435,10.909735679626463,17.004005432128903,9.71511459350586,10.9928617477417,10.161994934082033,11.074116706848145,49.22991180419922,193.3961181640625,49.14972686767578,125.00210571289062,35.53656005859375,67.68855285644531,34.788352966308594,48.14025115966797,21.636188507080078,31.31596946716309,51.44526672363281,23.361682891845703,-327.1171875,32.3187255859375,-87.61099243164062,2.4820232391357417,-68.59312438964844,-18.590559005737305,-42.88731002807617,-49.73974609375,-43.80765914916992,-35.80078125,-27.61651992797852,-44.39995956420898,pop,tropical house,Energy (with A$AP Rocky & Sabrina Claudio) (feat. Sabrina Claudio) - Sonny Fodera Remix
10.408718051641973,9.871292760386748,0.12515118422978588,82.4097527386254,0.4011939167976379,0.06185320392251015,0.12245966494083405,0.01563444547355175,-226.6186370849609,187.5011138916016,-13.788796424865724,24.57675170898437,-1.758546233177185,-0.4557369947433472,-4.649652004241943,-7.51674222946167,-7.971433162689209,-2.945708513259888,-2.663808107376098,-3.7812705039978014,54.39731979370117,23.81711769104004,22.603456497192386,16.041200637817386,14.156465530395508,9.407227516174316,9.177481651306152,7.386171817779541,8.819367408752441,9.938054084777832,9.379383087158203,7.6792240142822275,-72.25457763671875,236.28302001953125,55.96210479736328,70.48738098144531,33.494308471679695,31.46230316162109,23.76015281677246,18.998788833618164,32.036094665527344,40.37970733642578,29.03488731384277,19.89885139465332,-347.3047180175781,92.39242553710938,-73.89002227783203,-27.5281982421875,-44.03405380249024,-37.32598114013672,-31.809993743896484,-32.07155990600586,-36.20939254760742,-34.01477432250977,-39.76445388793945,-25.741958618164066,classical,baroque,Quartet in E minor / mi mineur / e-moll: II. Allegro
21.048219181581818,15.75761200079787,0.3233403134722693,104.36047686483197,0.4514743089675903,0.07569365203380585,0.1868064254522324,0.025130141526460648,-146.0878448486328,169.83946228027344,-22.401836395263672,41.48320388793945,-14.013972282409668,20.877248764038086,-3.4822137355804443,8.061464309692383,-5.336451530456543,-0.8572694659233093,-6.21956729888916,-3.0514256954193115,47.76201248168945,27.8300895690918,14.177297592163086,18.11856460571289,18.847753524780273,13.076272010803224,13.560243606567385,11.367728233337402,10.18861198425293,8.199127197265625,9.44657039642334,9.011409759521484,-13.146687507629395,226.4318084716797,26.89899253845215,114.14301300048828,38.365089416503906,67.63188171386719,32.07944107055664,42.99907684326172,25.67533874511719,23.3399658203125,30.76095199584961,36.90924453735352,-277.77920532226557,51.83702087402344,-57.95398712158203,-14.53321647644043,-98.21234130859376,-19.194072723388672,-41.32022476196289,-28.94839286804199,-40.38780212402344,-26.31831932067871,-40.86600875854492,-37.12697219848633,rock,progressive bluegrass,The Best of My Love - 2013 Remaster
20.38807981550274,23.639181541631608,0.6405815219040961,200.69823631923646,0.6260900497436523,0.08856761455535889,0.15826918184757233,0.03537139669060707,-120.67472076416016,108.84846496582031,-23.229692459106445,54.1640853881836,-24.36118507385254,28.173175811767567,-25.07665252685547,19.030014038085934,-8.74168586730957,3.108828067779541,-3.2566840648651123,5.155894756317139,43.48918151855469,27.382169723510746,21.185466766357425,17.805782318115234,19.20805549621582,14.207648277282715,14.045828819274902,12.354804039001465,13.06011199951172,14.5502290725708,12.35120964050293,11.445842742919922,39.522857666015625,177.676025390625,41.31031036376953,135.78875732421878,29.87580680847168,70.47303009033203,23.49126625061035,64.80049133300781,31.293107986450195,53.3343505859375,40.353187561035156,43.57790756225586,-289.3148193359375,5.980631351470947,-81.78345489501953,11.551502227783205,-84.06533813476562,-14.677742004394533,-65.06120300292969,-21.21660614013672,-51.83482360839844,-42.90863800048828,-45.45349884033203,-38.09641647338867,hip hop,r&b,Heartbreak Hotel
5.996032117283177,8.727623554856207,0.07460845571206877,83.88941237230188,0.4047795832157135,0.06065363809466363,0.07093225419521333,0.012071439065039158,-287.11541748046875,172.88534545898438,-41.84272766113281,-24.52729606628418,-10.796096801757812,-29.57155799865723,-40.940189361572266,-22.675634384155273,-1.7224642038345337,-17.432518005371097,-10.963504791259766,4.275866985321045,37.53672790527344,15.115074157714846,18.216766357421875,12.994842529296875,19.00434112548828,16.084287643432614,8.845498085021973,10.763718605041504,9.440792083740234,10.557453155517578,17.565666198730472,11.573112487792967,-201.14784240722656,206.94757080078125,10.785405158996582,4.413134574890137,35.41849136352539,13.277822494506836,-12.333824157714846,5.887097358703612,25.225099563598643,24.03396987915039,35.519073486328125,41.679725646972656,-380.63665771484375,123.68045806884766,-88.6820068359375,-56.8975601196289,-60.81440353393555,-71.82575988769531,-69.3536376953125,-53.86510848999024,-34.40308380126953,-44.22695541381836,-48.98406219482422,-21.804346084594727,serialism,classical,Cori di Didone: II. Ora il vento s'e fatto silenzioso
10.248432855023633,9.973791548010057,0.0184282233711226,74.24713445849261,0.38080695271492,0.06295640021562576,0.11822324991226195,0.005999385379254818,-198.33399963378903,181.58953857421875,-48.02854537963867,13.321869850158693,-10.845541000366213,0.20026712119579315,-6.279401302337647,-7.731637954711914,-11.827775955200195,-11.521848678588867,-8.276325225830076,-4.584051609039307,66.58180236816406,19.219112396240234,21.36962890625,27.302431106567386,12.117377281188965,15.004786491394045,10.69587230682373,9.699251174926758,7.906871795654298,8.449337959289549,8.090065956115723,8.896120071411133,-79.13162994384766,233.69601440429688,48.6411361694336,55.28215789794922,37.27468872070313,34.97871780395508,26.62434959411621,20.99747085571289,13.115743637084961,25.42572021484375,15.348150253295898,22.72779083251953,-438.077880859375,119.89825439453124,-96.3338394165039,-64.11952209472656,-43.31739044189453,-40.067909240722656,-34.77922821044922,-41.19958114624024,-34.555274963378906,-39.422950744628906,-36.04402160644531,-37.90455627441406,baroque,classical,Part II. Overture in D major: IV. Air: Presto
46.77075922913375,45.290666896127064,0.11890612309798596,285.8449335314798,0.7471886277198792,0.1275060772895813,0.25058627128601074,0.015239373780786991,-85.14085388183594,122.83879089355469,-37.81975173950195,67.43431091308594,-20.1872615814209,28.293386459350586,-14.821784973144533,13.140978813171387,-0.8749914765357971,-7.058206081390381,4.269745826721191,-8.481594085693361,51.27289581298828,27.99382209777832,22.452205657958984,17.92218780517578,19.934520721435547,15.715771675109865,16.80245018005371,12.11331558227539,12.362317085266113,16.917123794555664,12.796870231628418,11.088932037353516,58.66598510742188,193.2635040283203,28.880977630615234,136.42082214355472,42.16361999511719,79.47673034667969,30.76882553100586,52.970924377441406,39.23587036132813,33.44228363037109,48.539100646972656,38.90099334716797,-277.8148193359375,-10.458431243896484,-97.82359313964844,15.447769165039062,-72.87417602539062,-19.542844772338867,-71.35694885253906,-35.01220703125,-42.68534851074219,-65.58603668212889,-40.085609436035156,-49.37318801879883,tropical house,r&b,Tick Tock (feat. 24kGoldn) - Sam Feldt Remix
5.584145766094887,7.43334740689159,0.03717417328895056,68.5819615753574,0.36599063873291016,0.054575745016336434,0.07701694220304489,0.008520903997123241,-271.56753540039057,193.73757934570312,-26.57824516296387,0.5160306096076965,10.398886680603027,-3.502272129058838,-7.531535625457764,-5.036921501159668,-10.077537536621094,-7.830250263214111,-5.504121780395508,-3.409693717956543,58.55084228515625,23.65477561950684,27.12557411193848,14.100878715515135,11.852041244506836,11.439857482910154,9.370808601379396,8.710990905761719,9.041464805603027,9.28651523590088,9.257457733154297,10.429999351501463,-84.63336181640625,255.07254028320312,44.572715759277344,39.16346740722656,44.42748260498047,42.81967544555664,28.47412872314453,36.334617614746094,25.78949546813965,21.822628021240234,25.604461669921875,36.82194137573242,-413.0137939453125,113.55494689941406,-115.2065658569336,-33.077285766601555,-29.60228538513184,-43.26173400878906,-39.920021057128906,-38.647422790527344,-39.19314956665039,-31.825050354003906,-35.85098648071289,-30.96870422363281,classical,serialism,"Suite, Op. 29: II. Tanzschritte. Moderato"
27.866198001668305,19.314712017345983,1.0723958774815383,322.0669669090016,0.7931185960769653,0.06790249794721602,0.2217574417591095,0.0457659624516964,-103.30638122558594,159.46441650390625,-27.367919921875,34.074737548828125,-13.965155601501465,27.695369720458984,-19.926250457763672,3.8273332118988037,-1.1733522415161133,-12.555213928222654,-14.333978652954102,-9.186180114746094,46.53490447998047,22.65190124511719,19.549957275390625,21.08017921447754,15.225909233093262,13.820175170898438,9.700972557067873,10.132472038269043,10.895620346069336,10.72362232208252,10.54543399810791,8.993535041809082,10.225576400756836,221.7153778076172,67.92512512207031,121.25607299804688,37.774169921875,68.86893463134766,15.236894607543945,57.440162658691406,33.09592437744141,22.248882293701172,19.14249420166016,25.302940368652344,-272.00875854492193,57.647544860839844,-76.91753387451172,-58.92109680175781,-71.41221618652344,-15.020126342773438,-54.20111846923828,-30.623598098754893,-48.599281311035156,-40.89623260498047,-54.83934783935547,-42.868080139160156,pop,r&b,Ocean (feat. Khalid)
